duration,src_bytes,dst_bytes,protocol,service,state,src_port,dst_port,attack_type
1.0322,4648,1338,udp,ssh,REQ,52317,159,Shellcode
1.0488,2831,3379,tcp,-,REQ,17539,409,Shellcode
0.2039,264,2901,udp,ftp-data,RST,7768,453,Shellcode
1.3068,3897,891,tcp,ftp-data,FIN,1823,885,Shellcode
1.1584,420,321,tcp,dns,CON,9656,684,Shellcode
1.6544,3623,152,tcp,ftp,FIN,13012,301,Shellcode
1.6473,1999,655,tcp,http,CON,61830,101,Shellcode
0.2972,2150,3159,tcp,irc,CON,28466,154,Shellcode
1.5973,4690,1499,udp,ftp-data,REQ,13016,966,Shellcode
0.2786,2170,4907,tcp,-,REQ,31865,597,Shellcode
0.1143,4860,3055,tcp,smtp,REQ,19412,549,Shellcode
0.0341,974,3623,icmp,ftp,REQ,32164,324,Shellcode
1.2963,3877,3608,icmp,ftp,CON,37515,260,Shellcode
0.5402,2616,370,icmp,http,REQ,59831,4,Shellcode
0.2653,920,657,icmp,-,CON,3783,956,Shellcode
1.8411,585,1153,tcp,http,CON,7267,56,Shellcode
1.0516,393,1851,udp,smtp,RST,35256,849,Shellcode
0.4795,2389,2657,icmp,ssh,INT,35675,465,Shellcode
0.9678,4882,1093,udp,ftp-data,REQ,63717,26,Shellcode
1.3762,3275,2068,icmp,dns,REQ,49578,604,Shellcode
0.0676,1896,2741,udp,ftp-data,FIN,37519,332,Shellcode
0.3115,1892,1226,icmp,ftp,REQ,64186,94,Shellcode
1.4339,2459,3811,udp,ssh,INT,46636,87,Shellcode
1.2299,497,4411,icmp,ftp-data,RST,39214,539,Shellcode
0.9129,2416,2291,tcp,ftp,CON,10776,122,Shellcode
0.4584,4620,2598,udp,irc,REQ,64045,762,Shellcode
1.1732,3645,2123,udp,http,FIN,26264,696,Shellcode
1.4339,2459,3811,udp,ssh,INT,46636,87,Shellcode
1.897,1897,3301,udp,http,INT,64043,24,Shellcode
0.1179,830,195,tcp,smtp,CON,43493,391,Shellcode
1.4136,2285,3822,icmp,smtp,REQ,56788,992,Shellcode
1.5533,4298,3119,udp,smtp,INT,42314,628,Shellcode
1.6544,3623,152,tcp,ftp,FIN,13012,301,Shellcode
0.0394,4142,4257,icmp,dns,RST,20253,791,Shellcode
0.264,2035,2200,icmp,dns,CON,31884,133,Shellcode
1.5202,2951,1645,udp,dns,CON,43233,3,Shellcode
0.6154,4581,915,udp,ftp,CON,44567,167,Shellcode
3.3155,3568,2876,udp,irc,REQ,20356,464,Shellcode
0.1792,4869,4499,tcp,ftp,CON,40519,48,Shellcode
2.5344,947,3486,udp,irc,INT,59686,32,Shellcode
0.6445,1351,3264,icmp,ftp-data,CON,61221,645,Shellcode
0.1941,3539,222,tcp,irc,FIN,13916,432,Shellcode
0.2039,264,2901,udp,ftp-data,RST,7768,453,Shellcode
2.5124,2619,2241,tcp,http,RST,17762,2,Shellcode
0.1792,4869,4499,tcp,ftp,CON,40519,48,Shellcode
0.2751,1984,4167,tcp,smtp,INT,3180,994,Shellcode
3.9649,3705,7,tcp,-,RST,16785,690,Shellcode
0.322,4042,4022,tcp,ftp-data,CON,39540,838,Shellcode
0.2649,4545,3600,icmp,http,FIN,30422,429,Shellcode
1.6227,1176,1438,udp,ssh,CON,58987,329,Shellcode
1.4339,2459,3811,udp,ssh,INT,46636,87,Shellcode
1.0874,1261,4705,tcp,-,CON,49109,292,Shellcode
2.3205,3478,496,tcp,http,RST,51421,522,Shellcode
1.0516,393,1851,udp,smtp,RST,35256,849,Shellcode
1.2815,2251,1755,icmp,ssh,REQ,1887,521,Shellcode
3.6924,2523,574,udp,ftp-data,REQ,33999,414,Shellcode
1.9831,475,3418,tcp,dns,INT,28290,386,Shellcode
0.2742,840,2057,udp,ftp-data,FIN,37960,557,Shellcode
1.1846,3202,4306,tcp,smtp,RST,31684,203,Shellcode
0.1281,4708,462,icmp,-,INT,2294,175,Shellcode
0.0409,376,3593,tcp,smtp,FIN,2246,826,Shellcode
1.1556,4213,3973,tcp,ssh,FIN,63883,777,Shellcode
2.3205,3478,496,tcp,http,RST,51421,522,Shellcode
0.3115,1892,1226,icmp,ftp,REQ,64186,94,Shellcode
3.4377,3325,3589,tcp,ftp,INT,20212,659,Shellcode
1.6473,1999,655,tcp,http,CON,61830,101,Shellcode
1.1556,4213,3973,tcp,ssh,FIN,63883,777,Shellcode
1.3762,3275,2068,icmp,dns,REQ,49578,604,Shellcode
0.264,2035,2200,icmp,dns,CON,31884,133,Shellcode
0.4584,4620,2598,udp,irc,REQ,64045,762,Shellcode
1.9831,475,3418,tcp,dns,INT,28290,386,Shellcode
2.7533,1833,2788,icmp,-,REQ,38678,1011,Shellcode
0.4998,1459,1773,icmp,dns,RST,58146,677,Shellcode
0.0409,376,3593,tcp,smtp,FIN,2246,826,Shellcode
0.9129,2416,2291,tcp,ftp,CON,10776,122,Shellcode
1.1265,3646,4677,udp,http,REQ,63299,695,Shellcode
2.9737,947,30,tcp,ssh,RST,57815,517,Shellcode
0.4998,1459,1773,icmp,dns,RST,58146,677,Shellcode
0.1143,4860,3055,tcp,smtp,REQ,19412,549,Shellcode
0.4998,1459,1773,icmp,dns,RST,58146,677,Shellcode
2.3205,3478,496,tcp,http,RST,51421,522,Shellcode
1.5202,2951,1645,udp,dns,CON,43233,3,Shellcode
0.4998,1459,1773,icmp,dns,RST,58146,677,Shellcode
0.672,1097,2925,tcp,ftp,INT,1661,181,Shellcode
1.1823,2446,4926,icmp,ssh,FIN,38199,934,Shellcode
1.4795,703,1123,tcp,irc,REQ,7182,383,Shellcode
0.5854,1286,2375,udp,irc,REQ,4737,713,Shellcode
0.9129,2416,2291,tcp,ftp,CON,10776,122,Shellcode
2.3205,3478,496,tcp,http,RST,51421,522,Shellcode
1.1714,198,2986,icmp,ftp-data,INT,56798,24,Shellcode
1.1823,2446,4926,icmp,ssh,FIN,38199,934,Shellcode
1.259,4945,3079,udp,smtp,REQ,45354,628,Shellcode
1.6473,1999,655,tcp,http,CON,61830,101,Shellcode
0.2653,920,657,icmp,-,CON,3783,956,Shellcode
0.264,2035,2200,icmp,dns,CON,31884,133,Shellcode
1.1846,3202,4306,tcp,smtp,RST,31684,203,Shellcode
0.0596,4217,4816,udp,ftp,INT,27359,837,Shellcode
0.3009,2470,476,icmp,ftp,CON,11500,683,Shellcode
0.0257,1529,2910,tcp,ftp-data,CON,44460,772,Shellcode
0.4871,2773,2846,tcp,http,REQ,23803,403,Shellcode
1.8411,585,1153,tcp,http,CON,7267,56,Shellcode
3.4552,2451,1923,icmp,http,FIN,19690,736,Shellcode
0.9875,3071,2511,tcp,ftp,RST,51827,783,Shellcode
1.0278,2006,3958,udp,-,REQ,18148,534,Shellcode
1.1846,3202,4306,tcp,smtp,RST,31684,203,Shellcode
0.9973,4030,1249,tcp,-,CON,43670,571,Shellcode
0.1456,519,603,tcp,ftp,CON,5507,279,Shellcode
3.4377,3325,3589,tcp,ftp,INT,20212,659,Shellcode
0.0646,2132,1052,udp,dns,CON,64438,44,Shellcode
0.261,4857,2519,udp,dns,INT,33331,257,Shellcode
1.5202,2951,1645,udp,dns,CON,43233,3,Shellcode
0.2742,840,2057,udp,ftp-data,FIN,37960,557,Shellcode
0.4998,1459,1773,icmp,dns,RST,58146,677,Shellcode
0.4429,2922,2700,icmp,-,CON,62457,463,Shellcode
0.3986,3296,3685,tcp,ssh,REQ,38122,762,Shellcode
0.4998,1459,1773,icmp,dns,RST,58146,677,Shellcode
0.367,1621,879,tcp,smtp,RST,29485,783,Shellcode
0.2378,3904,1263,tcp,http,INT,62418,614,Shellcode
1.6227,1176,1438,udp,ssh,CON,58987,329,Shellcode
0.3787,3857,900,udp,ftp,FIN,59790,520,Shellcode
0.6557,744,1960,udp,ftp,INT,51746,56,Shellcode
0.0282,402,2904,udp,irc,REQ,15663,97,Shellcode
1.0462,1616,1388,tcp,-,FIN,9127,383,Shellcode
0.5901,264,1299,icmp,ftp-data,FIN,16374,123,Shellcode
1.6544,3623,152,tcp,ftp,FIN,13012,301,Shellcode
0.5238,3190,3530,tcp,smtp,FIN,16764,885,Shellcode
0.4429,2922,2700,icmp,-,CON,62457,463,Shellcode
0.1456,519,603,tcp,ftp,CON,5507,279,Shellcode
0.2701,3957,3642,udp,smtp,CON,51705,771,Shellcode
0.1469,1226,3194,tcp,-,REQ,38919,283,Shellcode
0.672,1097,2925,tcp,ftp,INT,1661,181,Shellcode
0.7215,1088,4004,tcp,-,RST,36429,990,Shellcode
1.0462,1616,1388,tcp,-,FIN,9127,383,Shellcode
1.3762,3275,2068,icmp,dns,REQ,49578,604,Shellcode
1.4577,4041,444,udp,ftp-data,REQ,23591,923,Shellcode
0.264,2035,2200,icmp,dns,CON,31884,133,Shellcode
0.1543,922,3500,udp,smtp,REQ,31113,906,Shellcode
1.9831,475,3418,tcp,dns,INT,28290,386,Shellcode
1.6544,3623,152,tcp,ftp,FIN,13012,301,Shellcode
0.3986,3296,3685,tcp,ssh,REQ,38122,762,Shellcode
0.7215,1088,4004,tcp,-,RST,36429,990,Shellcode
1.6163,1975,1171,icmp,irc,CON,63947,955,Shellcode
0.0341,974,3623,icmp,ftp,REQ,32164,324,Shellcode
1.1556,4213,3973,tcp,ssh,FIN,63883,777,Shellcode
0.5854,1286,2375,udp,irc,REQ,4737,713,Shellcode
0.0676,1896,2741,udp,ftp-data,FIN,37519,332,Shellcode
1.1625,470,3492,udp,irc,CON,32555,461,Shellcode
3.6924,2523,574,udp,ftp-data,REQ,33999,414,Shellcode
0.4998,1459,1773,icmp,dns,RST,58146,677,Shellcode
0.4998,1459,1773,icmp,dns,RST,58146,677,Shellcode
0.0694,2057,422,icmp,http,REQ,65150,389,Shellcode
1.0462,1616,1388,tcp,-,FIN,9127,383,Shellcode
0.2786,2170,4907,tcp,-,REQ,31865,597,Shellcode
0.2701,3957,3642,udp,smtp,CON,51705,771,Shellcode
1.6544,3623,152,tcp,ftp,FIN,13012,301,Shellcode
0.4863,369,1398,tcp,ftp,REQ,11243,573,Shellcode
0.4133,3139,770,udp,irc,FIN,18065,35,Shellcode
1.2703,511,2142,udp,ftp,RST,40565,226,Shellcode
0.6993,2366,1932,icmp,ftp-data,CON,32689,737,Shellcode
1.6163,1975,1171,icmp,irc,CON,63947,955,Shellcode
0.2246,4090,1008,icmp,-,CON,22136,611,Shellcode
1.1625,470,3492,udp,irc,CON,32555,461,Shellcode
0.5541,683,3126,icmp,-,INT,53931,331,Shellcode
1.1823,2446,4926,icmp,ssh,FIN,38199,934,Shellcode
1.2336,3309,1160,udp,ftp,CON,26771,167,Shellcode
0.7215,1088,4004,tcp,-,RST,36429,990,Shellcode
0.2382,2493,1384,icmp,ftp-data,RST,43066,958,Shellcode
0.2786,2170,4907,tcp,-,REQ,31865,597,Shellcode
1.6227,1176,1438,udp,ssh,CON,58987,329,Shellcode
1.0322,4648,1338,udp,ssh,REQ,52317,159,Shellcode
1.8411,585,1153,tcp,http,CON,7267,56,Shellcode
0.1744,1319,4972,udp,ftp-data,REQ,44781,776,Shellcode
1.4754,651,1385,udp,ftp-data,INT,4579,43,Shellcode
0.487,676,4380,icmp,ftp-data,RST,2483,374,Shellcode
3.2083,1285,748,tcp,smtp,REQ,52127,849,Shellcode
0.0644,1499,2287,tcp,dns,FIN,9085,519,Shellcode
0.2734,597,4455,tcp,ftp-data,FIN,34147,99,Shellcode
1.0546,735,3508,icmp,ssh,REQ,19979,367,Shellcode
1.0516,393,1851,udp,smtp,RST,35256,849,Shellcode
0.3793,4782,1471,icmp,irc,REQ,30101,233,Shellcode
1.0322,4648,1338,udp,ssh,REQ,52317,159,Shellcode
1.2336,3309,1160,udp,ftp,CON,26771,167,Shellcode
0.2649,4545,3600,icmp,http,FIN,30422,429,Shellcode
3.4377,3325,3589,tcp,ftp,INT,20212,659,Shellcode
0.1792,4869,4499,tcp,ftp,CON,40519,48,Shellcode
0.9798,3852,4114,tcp,dns,INT,60030,464,Shellcode
0.7215,1088,4004,tcp,-,RST,36429,990,Shellcode
0.3986,3296,3685,tcp,ssh,REQ,38122,762,Shellcode
0.0992,2256,4273,tcp,-,CON,11943,365,Shellcode
1.5973,4690,1499,udp,ftp-data,REQ,13016,966,Shellcode
0.4049,4821,2320,icmp,ftp-data,RST,6525,280,Shellcode
0.321,688,1652,tcp,smtp,INT,9479,1021,Shellcode
1.0278,2006,3958,udp,-,REQ,18148,534,Shellcode
1.6473,1999,655,tcp,http,CON,61830,101,Shellcode
1.4795,703,1123,tcp,irc,REQ,7182,383,Shellcode
0.487,676,4380,icmp,ftp-data,RST,2483,374,Shellcode
1.2815,2251,1755,icmp,ssh,REQ,1887,521,Shellcode
0.9826,1946,2426,udp,ftp-data,REQ,50369,526,Shellcode
1.6544,3623,152,tcp,ftp,FIN,13012,301,Shellcode
1.9831,475,3418,tcp,dns,INT,28290,386,Shellcode
1.4577,4041,444,udp,ftp-data,REQ,23591,923,Shellcode
0.9875,3071,2511,tcp,ftp,RST,51827,783,Shellcode
0.0596,4217,4816,udp,ftp,INT,27359,837,Shellcode
0.558,1354,2680,udp,dns,CON,4076,53,Shellcode
3.2083,1285,748,tcp,smtp,REQ,52127,849,Shellcode
1.6544,3623,152,tcp,ftp,FIN,13012,301,Shellcode
0.6557,744,1960,udp,ftp,INT,51746,56,Shellcode
3.6924,2523,574,udp,ftp-data,REQ,33999,414,Shellcode
0.6803,1810,2623,udp,irc,INT,62041,595,Shellcode
1.8635,1151,941,tcp,http,CON,17386,322,Shellcode
1.1625,470,3492,udp,irc,CON,32555,461,Shellcode
2.2769,1917,2547,udp,irc,FIN,48398,406,Shellcode
1.6227,1176,1438,udp,ssh,CON,58987,329,Shellcode
1.4224,4474,4258,tcp,-,INT,51260,956,Shellcode
0.9973,4030,1249,tcp,-,CON,43670,571,Shellcode
0.2786,2170,4907,tcp,-,REQ,31865,597,Shellcode
0.5854,1286,2375,udp,irc,REQ,4737,713,Shellcode
0.1543,922,3500,udp,smtp,REQ,31113,906,Shellcode
0.819,343,28,tcp,-,RST,22774,4,Shellcode
0.9875,3071,2511,tcp,ftp,RST,51827,783,Shellcode
0.1179,830,195,tcp,smtp,CON,43493,391,Shellcode
0.2712,2798,3534,tcp,ftp-data,CON,2571,836,Shellcode
1.0462,1616,1388,tcp,-,FIN,9127,383,Shellcode
0.0712,4570,4904,udp,ftp-data,FIN,53879,264,Shellcode
1.6606,1396,4044,udp,ssh,CON,48482,1004,Shellcode
0.7,4177,2078,icmp,ftp,CON,12556,452,Shellcode
0.0694,2057,422,icmp,http,REQ,65150,389,Shellcode
1.6473,1999,655,tcp,http,CON,61830,101,Shellcode
0.2312,1421,4101,icmp,dns,RST,31764,362,Shellcode
1.8411,585,1153,tcp,http,CON,7267,56,Shellcode
0.3787,3857,900,udp,ftp,FIN,59790,520,Shellcode
0.6445,1351,3264,icmp,ftp-data,CON,61221,645,Shellcode
0.0596,4217,4816,udp,ftp,INT,27359,837,Shellcode
0.869,1203,268,icmp,dns,FIN,44011,581,Shellcode
0.129,1073,4101,icmp,ssh,RST,13719,810,Shellcode
0.0394,4142,4257,icmp,dns,RST,20253,791,Shellcode
1.0878,1026,710,tcp,ftp-data,FIN,11705,900,Shellcode
0.0504,2825,3287,icmp,dns,FIN,52843,78,Shellcode
1.6544,3623,152,tcp,ftp,FIN,13012,301,Shellcode
0.6076,3629,2061,icmp,ssh,REQ,21546,816,Shellcode
1.8143,2517,4965,icmp,-,CON,5690,289,Shellcode
1.0546,735,3508,icmp,ssh,REQ,19979,367,Shellcode
0.0992,2256,4273,tcp,-,CON,11943,365,Shellcode
0.1179,830,195,tcp,smtp,CON,43493,391,Shellcode
3.7726,566,333,tcp,ftp-data,INT,6645,840,Shellcode
0.2712,2798,3534,tcp,ftp-data,CON,2571,836,Shellcode
0.7133,2883,3256,udp,ssh,FIN,26652,277,Shellcode
0.2734,597,4455,tcp,ftp-data,FIN,34147,99,Shellcode
0.4863,369,1398,tcp,ftp,REQ,11243,573,Shellcode
0.3725,1393,1422,udp,smtp,REQ,26678,765,Shellcode
0.3115,1892,1226,icmp,ftp,REQ,64186,94,Shellcode
1.0874,1261,4705,tcp,-,CON,49109,292,Shellcode
0.0644,1499,2287,tcp,dns,FIN,9085,519,Shellcode
0.0646,2132,1052,udp,dns,CON,64438,44,Shellcode
2.4651,711,4896,icmp,-,CON,6720,28,Shellcode
0.1543,922,3500,udp,smtp,REQ,31113,906,Shellcode
0.3073,4350,3254,icmp,smtp,CON,53192,258,Shellcode
2.7533,1833,2788,icmp,-,REQ,38678,1011,Shellcode
0.6445,1351,3264,icmp,ftp-data,CON,61221,645,Shellcode
1.1793,1145,3576,udp,http,CON,63767,302,Shellcode
0.5854,1286,2375,udp,irc,REQ,4737,713,Shellcode
0.1143,4860,3055,tcp,smtp,REQ,19412,549,Shellcode
1.0546,735,3508,icmp,ssh,REQ,19979,367,Shellcode
1.259,4945,3079,udp,smtp,REQ,45354,628,Shellcode
0.1469,1226,3194,tcp,-,REQ,38919,283,Shellcode
3.9649,3705,7,tcp,-,RST,16785,690,Shellcode
0.5402,2616,370,icmp,http,REQ,59831,4,Shellcode
0.487,676,4380,icmp,ftp-data,RST,2483,374,Shellcode
1.8383,2614,3562,tcp,irc,INT,47460,10,Shellcode
2.5352,3947,3639,tcp,http,FIN,14990,331,Shellcode
0.322,4042,4022,tcp,ftp-data,CON,39540,838,Shellcode
0.3869,2779,2797,udp,dns,CON,62532,48,Shellcode
0.2378,3904,1263,tcp,http,INT,62418,614,Shellcode
0.1456,519,603,tcp,ftp,CON,5507,279,Shellcode
0.2751,1984,4167,tcp,smtp,INT,3180,994,Shellcode
0.261,4857,2519,udp,dns,INT,33331,257,Shellcode
2.0986,4716,3040,udp,irc,CON,39368,166,Shellcode
0.487,676,4380,icmp,ftp-data,RST,2483,374,Shellcode
0.3986,3296,3685,tcp,ssh,REQ,38122,762,Shellcode
0.2382,2493,1384,icmp,ftp-data,RST,43066,958,Shellcode
0.0676,1896,2741,udp,ftp-data,FIN,37519,332,Shellcode
3.0776,2398,3240,tcp,ftp-data,RST,58124,193,Shellcode
0.4057,3025,1828,udp,dns,CON,19755,939,Shellcode
3.7726,566,333,tcp,ftp-data,INT,6645,840,Shellcode
0.1543,922,3500,udp,smtp,REQ,31113,906,Shellcode
1.8383,2614,3562,tcp,irc,INT,47460,10,Shellcode
1.2355,2306,3308,udp,ftp,RST,19761,1004,Shellcode
0.0409,376,3593,tcp,smtp,FIN,2246,826,Shellcode
2.5124,2619,2241,tcp,http,RST,17762,2,Shellcode
0.0712,4570,4904,udp,ftp-data,FIN,53879,264,Shellcode
0.6557,744,1960,udp,ftp,INT,51746,56,Shellcode
0.1543,922,3500,udp,smtp,REQ,31113,906,Shellcode
1.1085,3867,1586,tcp,-,RST,32525,544,Shellcode
3.4377,3325,3589,tcp,ftp,INT,20212,659,Shellcode
1.0647,798,437,tcp,ftp-data,FIN,31328,89,Shellcode
3.4552,2451,1923,icmp,http,FIN,19690,736,Shellcode
0.4584,4620,2598,udp,irc,REQ,64045,762,Shellcode
1.1714,198,2986,icmp,ftp-data,INT,56798,24,Shellcode
1.0647,798,437,tcp,ftp-data,FIN,31328,89,Shellcode
1.0488,2831,3379,tcp,-,REQ,17539,409,Shellcode
0.9875,3071,2511,tcp,ftp,RST,51827,783,Shellcode
1.897,1897,3301,udp,http,INT,64043,24,Shellcode
0.0596,4217,4816,udp,ftp,INT,27359,837,Shellcode
1.3068,3897,891,tcp,ftp-data,FIN,1823,885,Shellcode
0.4049,4821,2320,icmp,ftp-data,RST,6525,280,Shellcode
0.8762,3049,1891,udp,-,REQ,26432,396,Shellcode
0.0704,1064,345,udp,ftp,REQ,8631,579,Shellcode
0.0596,4217,4816,udp,ftp,INT,27359,837,Shellcode
1.4754,651,1385,udp,ftp-data,INT,4579,43,Shellcode
1.0618,3031,1644,tcp,irc,INT,20868,723,Shellcode
0.1456,519,603,tcp,ftp,CON,5507,279,Shellcode
3.3155,3568,2876,udp,irc,REQ,20356,464,Shellcode
1.1605,867,1180,icmp,ssh,INT,1264,66,Shellcode
0.6445,1351,3264,icmp,ftp-data,CON,61221,645,Shellcode
1.4795,703,1123,tcp,irc,REQ,7182,383,Shellcode
0.8762,3049,1891,udp,-,REQ,26432,396,Shellcode
0.322,4042,4022,tcp,ftp-data,CON,39540,838,Shellcode
1.4136,2285,3822,icmp,smtp,REQ,56788,992,Shellcode
1.4754,651,1385,udp,ftp-data,INT,4579,43,Shellcode
0.2039,264,2901,udp,ftp-data,RST,7768,453,Shellcode
0.2653,920,657,icmp,-,CON,3783,956,Shellcode
0.3787,3857,900,udp,ftp,FIN,59790,520,Shellcode
0.3735,4938,2694,icmp,irc,CON,4258,513,Shellcode
1.1823,2446,4926,icmp,ssh,FIN,38199,934,Shellcode
1.0462,1616,1388,tcp,-,FIN,9127,383,Shellcode
1.1732,3645,2123,udp,http,FIN,26264,696,Shellcode
0.1944,3534,362,udp,smtp,REQ,41446,176,Shellcode
0.4429,4671,1461,udp,ssh,CON,1376,734,Shellcode
3.2083,1285,748,tcp,smtp,REQ,52127,849,Shellcode
0.2312,1421,4101,icmp,dns,RST,31764,362,Shellcode
0.3735,4938,2694,icmp,irc,CON,4258,513,Shellcode
3.4552,2451,1923,icmp,http,FIN,19690,736,Shellcode
2.7533,1833,2788,icmp,-,REQ,38678,1011,Shellcode
0.2786,2170,4907,tcp,-,REQ,31865,597,Shellcode
0.4429,4671,1461,udp,ssh,CON,1376,734,Shellcode
0.3986,3296,3685,tcp,ssh,REQ,38122,762,Shellcode
0.4584,4620,2598,udp,irc,REQ,64045,762,Shellcode
1.2963,3877,3608,icmp,ftp,CON,37515,260,Shellcode
0.0992,2256,4273,tcp,-,CON,11943,365,Shellcode
0.2711,3568,4274,icmp,smtp,FIN,10576,168,Shellcode
0.9875,3071,2511,tcp,ftp,RST,51827,783,Shellcode
0.0596,4217,4816,udp,ftp,INT,27359,837,Shellcode
1.0647,798,437,tcp,ftp-data,FIN,31328,89,Shellcode
0.264,2035,2200,icmp,dns,CON,31884,133,Shellcode
1.1556,4213,3973,tcp,ssh,FIN,63883,777,Shellcode
0.3166,461,187,icmp,ftp-data,FIN,25603,545,Shellcode
0.6993,2366,1932,icmp,ftp-data,CON,32689,737,Shellcode
1.0322,4648,1338,udp,ssh,REQ,52317,159,Shellcode
0.0676,1896,2741,udp,ftp-data,FIN,37519,332,Shellcode
0.1143,4860,3055,tcp,smtp,REQ,19412,549,Shellcode
1.1265,3646,4677,udp,http,REQ,63299,695,Shellcode
0.0972,638,4780,icmp,smtp,REQ,23740,821,Shellcode
0.4998,1459,1773,icmp,dns,RST,58146,677,Shellcode
0.6993,2366,1932,icmp,ftp-data,CON,32689,737,Shellcode
0.322,4042,4022,tcp,ftp-data,CON,39540,838,Shellcode
0.6445,1351,3264,icmp,ftp-data,CON,61221,645,Shellcode
1.9071,4521,3595,icmp,ftp,REQ,56955,171,Shellcode
3.2083,1285,748,tcp,smtp,REQ,52127,849,Shellcode
0.0596,4217,4816,udp,ftp,INT,27359,837,Shellcode
1.8635,1151,941,tcp,http,CON,17386,322,Shellcode
1.9737,4184,4625,udp,dns,REQ,13405,978,Shellcode
1.5973,4690,1499,udp,ftp-data,REQ,13016,966,Shellcode
0.7133,2883,3256,udp,ssh,FIN,26652,277,Shellcode
0.3869,2779,2797,udp,dns,CON,62532,48,Shellcode
1.0546,735,3508,icmp,ssh,REQ,19979,367,Shellcode
0.322,4042,4022,tcp,ftp-data,CON,39540,838,Shellcode
0.3869,2779,2797,udp,dns,CON,62532,48,Shellcode
1.0546,735,3508,icmp,ssh,REQ,19979,367,Shellcode
0.2653,920,657,icmp,-,CON,3783,956,Shellcode
1.8383,2614,3562,tcp,irc,INT,47460,10,Shellcode
2.4651,711,4896,icmp,-,CON,6720,28,Shellcode
0.1179,830,195,tcp,smtp,CON,43493,391,Shellcode
0.4998,1459,1773,icmp,dns,RST,58146,677,Shellcode
1.7315,2993,4137,udp,irc,FIN,49183,575,Shellcode
1.2336,3309,1160,udp,ftp,CON,26771,167,Shellcode
1.5533,4298,3119,udp,smtp,INT,42314,628,Shellcode
1.4754,651,1385,udp,ftp-data,INT,4579,43,Shellcode
0.4049,4821,2320,icmp,ftp-data,RST,6525,280,Shellcode
0.2786,2170,4907,tcp,-,REQ,31865,597,Shellcode
0.8742,4959,3181,tcp,ssh,REQ,7897,909,Shellcode
1.6544,3623,152,tcp,ftp,FIN,13012,301,Shellcode
1.6544,3623,152,tcp,ftp,FIN,13012,301,Shellcode
0.4584,4620,2598,udp,irc,REQ,64045,762,Shellcode
1.1556,4213,3973,tcp,ssh,FIN,63883,777,Shellcode
1.0462,1616,1388,tcp,-,FIN,9127,383,Shellcode
1.0874,1261,4705,tcp,-,CON,49109,292,Shellcode
0.9129,2416,2291,tcp,ftp,CON,10776,122,Shellcode
1.4577,4041,444,udp,ftp-data,REQ,23591,923,Shellcode
1.1265,3646,4677,udp,http,REQ,63299,695,Shellcode
0.261,4857,2519,udp,dns,INT,33331,257,Shellcode
0.0394,4142,4257,icmp,dns,RST,20253,791,Shellcode
2.5124,2619,2241,tcp,http,RST,17762,2,Shellcode
1.7315,2993,4137,udp,irc,FIN,49183,575,Shellcode
0.2649,4545,3600,icmp,http,FIN,30422,429,Shellcode
0.7,4177,2078,icmp,ftp,CON,12556,452,Shellcode
0.2039,264,2901,udp,ftp-data,RST,7768,453,Shellcode
1.8383,2614,3562,tcp,irc,INT,47460,10,Shellcode
1.7315,2993,4137,udp,irc,FIN,49183,575,Shellcode
1.5202,2951,1645,udp,dns,CON,43233,3,Shellcode
0.8424,4709,1777,tcp,smtp,INT,47786,755,Shellcode
0.8742,4959,3181,tcp,ssh,REQ,7897,909,Shellcode
0.3735,4938,2694,icmp,irc,CON,4258,513,Shellcode
1.9831,475,3418,tcp,dns,INT,28290,386,Shellcode
1.4754,651,1385,udp,ftp-data,INT,4579,43,Shellcode
0.1469,1226,3194,tcp,-,REQ,38919,283,Shellcode
0.1792,4869,4499,tcp,ftp,CON,40519,48,Shellcode
0.0391,2158,4206,icmp,http,CON,9455,155,Shellcode
0.2786,2170,4907,tcp,-,REQ,31865,597,Shellcode
0.9129,2416,2291,tcp,ftp,CON,10776,122,Shellcode
0.1456,519,603,tcp,ftp,CON,5507,279,Shellcode
0.8762,3049,1891,udp,-,REQ,26432,396,Shellcode
1.6544,3623,152,tcp,ftp,FIN,13012,301,Shellcode
1.4339,2459,3811,udp,ssh,INT,46636,87,Shellcode
1.259,4945,3079,udp,smtp,REQ,45354,628,Shellcode
1.0462,1616,1388,tcp,-,FIN,9127,383,Shellcode
0.1456,519,603,tcp,ftp,CON,5507,279,Shellcode
1.6163,1975,1171,icmp,irc,CON,63947,955,Shellcode
0.3787,3857,900,udp,ftp,FIN,59790,520,Shellcode
0.9826,1946,2426,udp,ftp-data,REQ,50369,526,Shellcode
0.558,1354,2680,udp,dns,CON,4076,53,Shellcode
1.3762,3275,2068,icmp,dns,REQ,49578,604,Shellcode
0.3725,1393,1422,udp,smtp,REQ,26678,765,Shellcode
0.2786,2170,4907,tcp,-,REQ,31865,597,Shellcode
1.1085,3867,1586,tcp,-,RST,32525,544,Shellcode
0.558,1354,2680,udp,dns,CON,4076,53,Shellcode
0.6993,2366,1932,icmp,ftp-data,CON,32689,737,Shellcode
0.7133,2883,3256,udp,ssh,FIN,26652,277,Shellcode
0.0596,4217,4816,udp,ftp,INT,27359,837,Shellcode
3.2083,1285,748,tcp,smtp,REQ,52127,849,Shellcode
4.3716,90,4517,tcp,ftp-data,CON,1197,971,Shellcode
1.0647,798,437,tcp,ftp-data,FIN,31328,89,Shellcode
